id,english_name,spanish_name,category,subtype,role_in_story,logline_usage,dramatic_function,arc_phase_affinity,scene_type_affinity,primary_genres,secondary_genres,tone_seriousness,tone_darkness,tone_stylization,humor_presence,emotional_core,moral_axis,character_change_potential,narrative_scale,conflict_type,stakes_level,default_periods,default_settings,period_flexibility,worldbuilding_requirement,sensitivity_tags,rating_floor,hays_code_relevant,professional_notes,examples_reference,script_usage_notes,production_implications,source,curation_status,tags_engine,priority_for_generation,version
EVIL_WITCH,Evil Witch,Bruja malvada,ANTAGONIST,supernatural_enemy,antagonist,"Una bruja usa poderes mágicos de forma destructiva o manipuladora.","Combinar amenaza sobrenatural con manipulación psicológica; útil en horror y cuentos oscuros.",inciting_incident;midpoint;climax,supernatural_event;confrontation;Intimate_dialogue,HORROR;FANTASY,THRILLER,4,4,heightened_stylized,none,"fear;hatred","freedom_vs_oppression;self_vs_community",major,community,supernatural;social,4,ancient;middle_ages;fantasy,ANCIENT_EUROPE;MIDDLE_AGES;FANTASY_KINGDOM,medium,high,"violence","PG-13;R",true,"Recurso clásico; conviene evitar clichés misóginos y simplistas en su representación.","","Anclarla en conflictos personales (celos, poder, exclusión) para darle profundidad.",FX moderados y maquillaje/prostéticos; presupuesto medio.,script_theory_extended,validated,"witch;magic;folklore",0.7,1
HEARTLESS_BUREAUCRAT,Heartless Bureaucrat,Burócrata cruel,ANTAGONIST,institutional_enemy,antagonist,"Un burócrata aplica reglas con absoluta indiferencia al sufrimiento humano.","Ofrecer antagonismo frío que representa sistemas deshumanizados.",midpoint;second_plot_point;climax,confrontation;Intimate_dialogue,DRAMA,DRAMEDY,4,2,naturalistic,none,"frustration;resentment","self_vs_community;freedom_vs_oppression",minor;major,community,institutional;social,3,20th_century;contemporary,MODERN_EUROPEAN_CITY;MODERN_AMERICAN_CITY,high,low,"","PG-13",false,"Funciona muy bien en relatos realistas y sátiras sobre administración pública o corporativa.","","Cuidado con exagerarlo: un antagonista demasiado caricaturesco puede romper el tono realista.","Presupuesto bajo; decorados de oficina y documentación visual mínima.",script_theory_extended,validated,"bureaucracy;system;cold_antagonist",0.75,1
MAD_SCIENTIST,Mad Scientist,Científico loco,ANTAGONIST,scientist_villain,antagonist,"Un científico traspasa límites éticos en aras del conocimiento o poder.","Permite explorar consecuencias del progreso sin control y debates éticos.",inciting_incident;midpoint;climax,lab_scene;revelation;confrontation,SCIENCE_FICTION;HORROR,THRILLER,4,4,heightened_stylized,none,"pride;obsession","honesty_vs_corruption;self_vs_community",major,community;global,supernatural;institutional,4,19th_century;20th_century;near_future,VICTORIAN_ENGLAND;MODERN_AMERICAN_CITY;SPACE,medium,medium,"violence","PG-13;R",true,"Villano clásico de sci-fi y terror; necesita motivaciones claras (reconocimiento, miedo, deseo de control).","","Hacer que sus experimentos afecten directamente a personajes cercanos para subir stakes.","Requiere decorados de laboratorio y FX; presupuesto medio.",script_theory_extended,validated,"science;ethics;experiment_gone_wrong",0.8,1
MURDERER,Murderer,Asesino,ANTAGONIST,grounded_criminal,antagonist,"Un individuo comete asesinatos que afectan al protagonista o comunidad.","Genera conflicto de vida o muerte; base para thrillers y policiales.",inciting_incident;first_plot_point;midpoint;climax,confrontation;investigation;survival_sequence,THRILLER;DETECTIVE,HORROR,4,4,naturalistic,none,"fear;anger","justice_vs_injustice",major,personal;community,warfare;social,4,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"violence","R",true,"Antagonista directo; conviene definir patrón, motivación y relación con protagonista.","","Cuidar el tratamiento de violencia para evitar explotación gratuita.","Presupuesto bajo-medio; rodajes urbanos y FX de sangre moderados.",script_theory_extended,validated,"murder;serial;crime",0.8,1
OLD_FRIEND_ENEMY,Old Friend Enemy,Amigo convertido en enemigo,ANTAGONIST,personal_nemesis,antagonist,"Un antiguo amigo se convierte en antagonista por traición o cambio de valores.","Añade profundidad emocional al conflicto y complejiza la posición del protagonista.",midpoint;second_plot_point;climax,Intimate_dialogue;confrontation,DRAMA;THRILLER,DRAMEDY,4,3,naturalistic,none,"sadness;anger","self_vs_community;honesty_vs_corruption",major,personal;community,relational;social,4,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"","PG-13",false,"Antagonista muy útil para historias centradas en lealtad y traición.","","Mostrar bien la historia compartida y los puntos clave donde se separaron sus caminos.",Presupuesto bajo; centrado en diálogos y escenas comparativas pasado/presente.,script_theory_extended,validated,"friendship;betrayal;personal_conflict",0.85,1
PATRIARCH,Patriarch,Patriarca opresor,ANTAGONIST,familial_enemy,antagonist,"Un patriarca ejerce control opresivo sobre familia o comunidad.","Ilustra conflictos generacionales, de género y poder doméstico.",setup;midpoint;second_plot_point;climax,Intimate_dialogue;family_scene;confrontation,DRAMA,HISTORICAL;DRAMEDY,4,3,naturalistic,none,"resentment;fear","freedom_vs_oppression;self_vs_community",major,personal;family,relational;social,3,19th_century;20th_century;contemporary,VICTORIAN_ENGLAND;MODERN_EUROPEAN_TOWN,high,medium,"","PG-13",false,"Antagonista frecuente en dramas familiares; requiere matices para no ser plano.","","Trabajar momentos donde muestra humanidad para evitar caricatura unidimensional.",Presupuesto bajo; localizaciones domésticas y reparto limitado.,script_theory_extended,validated,"family;patriarchy;generations",0.75,1
PIRATE,Pirate Antagonist,Pirata antagonista,ANTAGONIST,antihero_enemy,antagonist,"Un pirata se opone directamente a los objetivos del protagonista.","Combina acción marítima con conflicto de moralidad y lealtad.",first_plot_point;midpoint;climax,action_setpiece;confrontation,ADVENTURE;ACTION,FANTASY,4,3,heightened_stylized,light,"excitement;anger","law_vs_crime;freedom_vs_oppression",major,community;global,warfare;social,4,17th_century;fantasy,CARIBBEAN;TROPICAL_ISLAND;FANTASY_KINGDOM,medium,high,"violence","PG-13;R",true,"Villano clásico complementario al héroe marítimo o al corsario 'legal'.","","Dar conflictos internos (tripulación, códigos) para enriquecer su antagonismo.",Requiere ambiente marítimo y acción; presupuesto alto.,script_theory_extended,validated,"pirate;sea;villain",0.75,1
REBELS,Rebels,Rebeldes,ANTAGONIST;SUPPORTING,collective_enemy,antagonist;"supporting","Un grupo rebelde se opone al orden establecido, según el punto de vista del relato.","Permite jugar con ambigüedad moral: héroes para unos, villanos para otros.",first_plot_point;midpoint;climax,battle;confrontation;montage,WAR;DRAMA;SCIENCE_FICTION,THRILLER,4,3,naturalistic;heightened_stylized,none,"hope;anger","freedom_vs_oppression;self_vs_community",major,community;national,warfare;social,4,near_future;far_future;historical,DYSTOPIAN_FUTURISTIC_CITY;SPACE;AMERICAN_CIVIL_WAR,medium,medium,"war","PG-13;R",true,"Útiles para relatos políticos y distópicos; su valoración moral depende de la ideología representada.","","Clarificar el punto de vista de cámara (con ellos/en contra) sin perder complejidad.",Producción variable según escala de conflicto; de media a alta.,script_theory_extended,validated,"rebellion;resistance;politics",0.8,1
ROBOT,Robot,Robot rebelde,ANTAGONIST,tech_enemy,antagonist,"Una máquina o sistema de IA se rebela contra sus creadores o usuarios.","Explorar conflicto humano-tecnología y dilemas sobre autonomía de sistemas.","inciting_incident;midpoint;climax,action_setpiece;survival_sequence;revelation,SCIENCE_FICTION;THRILLER,HORROR,4,4,heightened_stylized,none,"fear;curiosity","freedom_vs_oppression;self_vs_community",major,community;national;global,institutional;warfare;supernatural,4,near_future;far_future,DYSTOPIAN_FUTURISTIC_CITY;SPACE,medium,high,"violence","PG-13;R",true,"Antagonista contemporáneo relevante; requiere definir grado de conciencia y responsabilidad.","","Decidir si la culpa recae en la máquina o en quienes la diseñaron y cómo se plantea en diálogos.",FX y diseño de props/entornos tecnológicos; presupuesto medio-alto.,script_theory_extended,validated,"ai;robot;tech_conflict",0.85,1
RULE_ENFORCER,Rule Enforcer,Guardián de normas,ANTAGONIST,institutional_enemy,antagonist,"Un personaje hace cumplir un conjunto de reglas de forma implacable.","Sirve para representar rigidez del sistema frente a flexibilidad necesaria del protagonista.",midpoint;second_plot_point;climax,confrontation;Intimate_dialogue,DRAMA;THRILLER,POLITICAL_DRAMA,4,2,naturalistic,none,"frustration;fear","self_vs_community;freedom_vs_oppression",minor;major,community,institutional;social,3,20th_century;contemporary,MODERN_EUROPEAN_CITY;MODERN_AMERICAN_CITY,high,low,"","PG-13",false,"Antagonista funcional que encarna reglas más que deseos personales; útil en historias de regulación extrema.","","Mostrar momentos donde se cuestiona internamente para dar profundidad si va a tener evolución.",Presupuesto bajo; localizaciones institucionales y diálogos.",script_theory_extended,validated,"rules;system;authority",0.75,1
SERIAL_KILLER,Serial Killer,Asesino en serie,ANTAGONIST,grounded_criminal,antagonist,"Un asesino comete múltiples crímenes siguiendo patrones específicos.","Base de muchos thrillers psicológicos y policiales; genera miedo sostenido.",inciting_incident;first_plot_point;midpoint;climax,investigation;survival_sequence;confrontation,THRILLER;HORROR,CRIME_DRAMA,5,5,naturalistic,none,"fear;revulsion","justice_vs_injustice",major,community;national,warfare;social,5,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"violence","R",true,"Antagonista muy sensible; requiere tratamiento responsable del horror y víctimas.","","Evitar glamurizar al asesino; centrar empatía en víctimas y protagonistas.","FX de violencia, ambientación tensa y ritmo cuidado; presupuesto medio.",script_theory_extended,validated,"serial_killer;psychological;crime",0.85,1
TRIBAL_CHIEF,Tribal Chief,Jefe tribal,ANTAGONIST;SUPPORTING,familial_enemy;collective_enemy,antagonist;"supporting","Un líder tribal se opone al protagonista o a fuerzas externas desde su posición de autoridad.","Representa intereses colectivos en conflictos culturales; puede ser antagonista o aliado severo.",first_plot_point;midpoint;climax,Intimate_dialogue;confrontation;ritual_scene,HISTORICAL;FANTASY,DRAMA,4,3,naturalistic;heightened_stylized,none,"pride;fear","self_vs_community;freedom_vs_oppression",major,community,relational;social,3,ancient;middle_ages;fantasy,ANCIENT_EGYPT;FEUDAL_JAPAN;FANTASY_KINGDOM,medium,medium,"","PG-13",false,"Figura de autoridad cultural; exige documentación y respeto a culturas reales si se inspira en ellas.","","Evitar tratarlo como caricatura exótica; trabajar su lógica interna y responsabilidad hacia el grupo.",Requiere cuidado en casting y diseño de arte; presupuesto medio.",script_theory_extended,validated,"tribe;leader;culture",0.7,1
TYRANT,Tyrant,Tirano,ANTAGONIST,macro_villain,antagonist,"Un tirano controla con mano de hierro un reino, país o institución.","Antagonista claro en relatos épicos o políticos; simboliza opresión sistemática.",first_plot_point;midpoint;climax,confrontation;battle;Intimate_dialogue,FANTASY;HISTORICAL;DRAMA,WAR,4,4,heightened_stylized,none,"fear;hatred","freedom_vs_oppression;justice_vs_injustice",major,community;national,warfare;institutional,4,ancient;middle_ages;20th_century,ANCIENT_ROME;MIDDLE_AGES;DYSTOPIAN_FUTURISTIC_CITY,medium,high,"war","PG-13;R",true,"Villano arquetípico; conviene darle motivaciones más complejas que simple deseo de poder para evitar cliché.","","Mostrar sus mecanismos de control (propaganda, terror, burocracia) para dar textura al mundo.","Producción de escala grande; palacios, ejércitos, aparatos represivos.",script_theory_extended,validated,"tyrant;dictator;oppression",0.85,1
UNDEAD,Undead,No muertos,ANTAGONIST,monster_collective,antagonist,"Criaturas reanimadas amenazan a vivos en masa.","Elemento central en horror de zombies y fantasía oscura.",inciting_incident;midpoint;climax,survival_sequence;battle,HORROR;FANTASY,THRILLER,4,4,heightened_stylized,none,"fear;disgust","self_vs_community",major,community;global,supernatural;warfare,4,fantasy;near_future,FANTASY_KINGDOM;DYSTOPIAN_FUTURISTIC_CITY,medium,high,"violence","R",true,"Perfectos para relatos de asedio, supervivencia y crítica social (consumo, deshumanización).","","Definir reglas de infección, movimiento y vulnerabilidades para coherencia.",FX, maquillaje y extras numerosos; presupuesto medio-alto.",script_theory_extended,validated,"zombies;undead;apocalypse",0.8,1
VAMPIRE,Vampire,Vampiro,ANTAGONIST,monster;seductive_enemy,antagonist;"supporting","Un vampiro depredador seduce y destruye a sus víctimas.","Combina peligro físico con carga erótica/simbólica; útil en horror y romance oscuro.",inciting_incident;midpoint;climax,Intimate_dialogue;confrontation;seduction_scene,HORROR;ROMANCE,THRILLER,4,4,heightened_stylized,light,"desire;fear","self_vs_community;freedom_vs_oppression",major,personal;community,supernatural;relational,4,18th_century;19th_century;fantasy,VICTORIAN_ENGLAND;FANTASY_KINGDOM,medium,high,"violence;sexual_content","R",true,"Figura muy codificada; conviene decidir si se usará de forma clásica o subversiva.","","Trabajar bien la metáfora que encarna (enfermedad, deseo, poder) para coherencia temática.",FX moderados, maquillaje y posible rodaje nocturno; presupuesto medio.",script_theory_extended,validated,"vampire;gothic;erotic_horror",0.8,1
VENGEFUL_SPIRIT,Vengeful Spirit,Espíritu vengativo,ANTAGONIST,supernatural_enemy,antagonist,"Un espíritu reclama justicia o venganza por una injusticia pasada.","Elemento central en horror sobrenatural y dramas de culpa colectiva.",inciting_incident;midpoint;climax,supernatural_event;revelation;confrontation,HORROR;DRAMA,THRILLER,4,4,heightened_stylized,none,"fear;grief","justice_vs_injustice;hope_vs_despair",major,personal;community,supernatural;relational,4,ancient;20th_century;contemporary,ANCIENT_ASIA;MODERN_EUROPEAN_CITY,medium,medium,"violence","PG-13;R",true,"Antagonista que además puede funcionar como 'víctima' de injusticia; requiere equilibrio entre miedo y empatía.","","Revelar progresivamente el origen de la venganza y ofrecer opciones de resolución (exorcismo, reparación, sacrificio).",FX de apariciones, sonido y luz; presupuesto medio.,script_theory_extended,validated,"ghost;revenge;guilt",0.8,1
WAR_CRIMINAL,War Criminal,Criminal de guerra,ANTAGONIST,macro_villain,antagonist,"Un responsable directo de atrocidades bélicas enfrenta juicios o venganza.","Permite tratar justicia internacional, memoria histórica y trauma colectivo.",midpoint;second_plot_point;climax,confrontation;trial_scene,DRAMA;WAR,POLITICAL_DRAMA,4,4,naturalistic,none,"anger;grief","justice_vs_injustice;freedom_vs_oppression",major,national;global,institutional;warfare,4,20th_century,GREAT_WAR;WW2_EUROPE,low,medium,"war","R",true,"Antagonista serio y delicado; requiere documentación histórica y respeto a víctimas reales.","","Evitar ficcionalizar hechos sensibles sin cuidado; trabajar con asesoría si se inspira en casos reales.",Presupuesto medio; decorados de tribunales, archivos, posibles flashbacks bélicos.",script_theory_extended,validated,"war_crimes;justice;tribunal",0.8,1
ANGRY_BOSS,Angry Boss,Jefe iracundo,SUPPORTING_CHARACTER,workplace_antagonist,supporting;"antagonist","Un jefe explosivo presiona al protagonista más allá de lo razonable.","Generar conflicto laboral, elevar stakes cotidianos y aportar tensión en escenas de trabajo.",setup;first_plot_point;midpoint,confrontation;comic_relief,DRAMA;COMEDY,DRAMEDY,3,2,naturalistic,light,"frustration;fear","self_vs_community;freedom_vs_oppression",minor;major,personal;community,relational;institutional,2,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"","PG-13",false,"Secundario típico en relatos de oficina; puede ser antagonista menor o fuente de comedia.","","Usar sus estallidos para marcar puntos de presión narrativa, evitando que eclipse al antagonista principal.","Presupuesto bajo; decorados de oficina y actor con buena vis cómica.",script_theory_extended,validated,"boss;workplace;pressure",0.7,1
ANNOYING_SUITOR,Annoying Suitor,Pretendiente inoportuno,SUPPORTING_CHARACTER,romantic_obstacle,supporting;"antagonist","Un pretendiente persistente complica o bloquea la historia romántica del protagonista.","Aportar obstáculo ligero o medio en tramas románticas; permite comedia y conflicto.",first_plot_point;midpoint,comic_relief;Intimate_dialogue,ROMANCE;COMEDY,DRAMEDY,2,2,naturalistic,light,"annoyance;jealousy","self_vs_community",minor,personal,relational,2,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"","PG-13",false,"Recurso habitual en comedias románticas; conviene darle rasgos humanos para evitar caricatura plana.","","Usarlo para revelar rasgos del protagonista (paciencia, límites, forma de decir 'no').","Presupuesto bajo; se apoya en química y timing cómico.",script_theory_extended,validated,"romantic_obstacle;comedy;triangle",0.65,1
BROTHER_IN_ARMS,Brother in Arms,Camarada de armas,SUPPORTING_CHARACTER,ally;soldier,supporting,"Un compañero de combate acompaña al protagonista en la guerra.","Proporcionar apoyo emocional, ser espejo del protagonista y reforzar temas de camaradería.",setup;midpoint;climax,action_setpiece;Intimate_dialogue,DRAMA;WAR,THRILLER,4,4,naturalistic,light,"fear;loyalty","duty_vs_desire;self_vs_community",major,community;national,warfare;internal,4,20th_century,GREAT_WAR;WW2_EUROPE;WW2_PACIFIC;WW2_AFRICA,medium,high,"war","R",true,"Secundario fundamental en historias bélicas; puede ser vehículo para muertes significativas.","","Dar rasgos propios claros y escenas compartidas que hagan que su eventual destino impacte.","Requiere presencia en escenas de acción; presupuesto medio.",script_theory_extended,validated,"ally;war;comrade",0.8,1
BUTLER,Butler,Mayordomo,SUPPORTING_CHARACTER,service_role;sage,supporting,"Un mayordomo sirve y observa dinámicas familiares o de poder en entornos aristocráticos.","Aportar información, ironía y perspectiva discreta sobre conflictos de clase y familia.",setup;midpoint,Intimate_dialogue;comic_relief,HISTORICAL;DRAMA,DRAMEDY,3,2,naturalistic,light,"loyalty;resignation","self_vs_community",minor,personal;family,relational;social,2,19th_century;early_20th,VICTORIAN_ENGLAND;ARTHURIAN_LEGENDS;MANOR_SETTINGS,medium,medium,"","PG-13",false,"Elemento clásico en dramas de mansión; puede funcionar como confidente del protagonista.","","Decidir si es neutral, aliado o antagonista suave y mantener esa posición coherente.","Vestuario y decorados de época; presupuesto medio.",script_theory_extended,validated,"servant;family;class",0.7,1
CONCERNED_WIFE,Concerned Wife,Esposa preocupada,SUPPORTING_CHARACTER,family_ally,supporting,"La pareja del protagonista se preocupa por las decisiones y riesgos que este asume.","Aumentar stakes emocionales y mostrar impacto del conflicto en la vida íntima.",setup;midpoint;second_plot_point,Intimate_dialogue;family_scene,DRAMA,DRAMEDY,4,3,naturalistic,none,"fear;love","self_vs_community",major,personal;family,relational,3,20th_century;contemporary,MODERN_AMERICAN_TOWN;MODERN_EUROPEAN_TOWN,high,low,"","PG-13",false,"Secundario crucial para humanizar protagonistas involucrados en conflictos de alto riesgo.","","Evitar usarla solo como 'objeción genérica'; darle punto de vista y necesidades propias.","Presupuesto bajo; localizaciones domésticas.",script_theory_extended,validated,"spouse;family;stakes",0.75,1
DAMSEL_IN_DISTRESS,Damsel in Distress,Dama en apuros,SUPPORTING_CHARACTER,person_in_peril,supporting;"objective","Una persona en peligro cuyo rescate o protección impulsa la acción.","Generar objetivo claro y urgencia; recurso clásico en aventuras y thrillers.",inciting_incident;first_plot_point;midpoint;climax,action_setpiece;confrontation,ADVENTURE;ACTION;THRILLER,DRAMA,3,3,heightened_stylized,light,"fear;hope","self_vs_community",minor;major,personal;community,warfare;relational,3,20th_century;contemporary;fantasy,WILD_WEST;FANTASY_KINGDOM;MODERN_AMERICAN_CITY,high,medium,"violence","PG-13",true,"Arquetipo clásico que conviene actualizar evitando pasividad excesiva; puede ganar agencia propia.","","Dotar al personaje de deseos y capacidades, no solo función de 'botín' o 'carga'.","Presupuesto variable según tipo de secuencia de rescate.",script_theory_extended,validated,"rescue;hostage;stakes",0.7,1
FEMME_FATALE,Femme Fatale,Mujer fatal,SUPPORTING_CHARACTER,seductive_enemy;swing_character,supporting;"antagonist","Una mujer seductora y peligrosa envuelve al protagonista en una trama de engaños.","Aportar ambigüedad, deseo y riesgo; central en noir y thrillers eróticos.",first_plot_point;midpoint;second_plot_point,Intimate_dialogue;seduction_scene;revelation,THRILLER;DETECTIVE,NOIR;CRIME_DRAMA,4,4,heightened_stylized,light,"desire;fear","honesty_vs_corruption;self_vs_community",major,personal;community,relational;social,4,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"sexual_content","R",true,"Figura clásica del noir; puede ser protagonista, antagonista o secundaria clave.","","Evitar el cliché misógino; trabajar su psicología y motivaciones más allá de 'destruir hombres'.","Presupuesto medio; se apoya en puesta en escena y diálogos intensos.",script_theory_extended,validated,"noir;seduction;danger",0.8,1
FIRST_VICTIM,First Victim,Primera víctima,SUPPORTING_CHARACTER,victim,supporting,"La primera persona atacada o asesinada en una historia de thriller u horror.","Establecer el tono de peligro y mostrar el modus operandi del antagonista.",inciting_incident,opening_scene;survival_sequence,HORROR;THRILLER,CRIME_DRAMA,4,4,naturalistic;heightened_stylized,none,"fear;shock","justice_vs_injustice",minor,community,warfare;social,3,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"violence","R",true,"Aunque su arco sea breve, conviene dar cierto rasgo humano para que el impacto sea mayor.","","Usar su escena para clarificar reglas de peligro sin sobreexplotar violencia.","Presupuesto bajo-medio; FX según tipo de muerte.",script_theory_extended,validated,"victim;opening_kill;tone_setter",0.8,1
KEY_WITNESS,Key Witness,Testigo clave,SUPPORTING_CHARACTER,plot_pivot,supporting,"Un testigo posee información crucial para resolver caso o desenmascarar antagonista.","Servir de motor de trama en thrillers y dramas judiciales; elevar stakes de protección.",midpoint;second_plot_point;climax,Intimate_dialogue;confrontation,THRILLER;DETECTIVE,LEGAL_DRAMA,4,3,naturalistic,none,"fear;anxiety","honesty_vs_corruption;self_vs_community",major,personal;community,relational;institutional,4,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"","PG-13",false,"Personaje funcional pero crítico; su seguridad suele conectar directamente con el clímax.","","Dar personalidad y dilemas propios (miedo, ambición, culpa) para que no sea solo 'plot device'.","Presupuesto bajo; decorados de comisaría, juzgado, refugio.",script_theory_extended,validated,"witness;trial;protection",0.85,1
LOVE_INTEREST,Love Interest,Interés romántico,SUPPORTING_CHARACTER,romantic_partner,supporting;"objective","Persona con la que el protagonista establece o desea establecer relación amorosa.","Eje emotivo de tramas románticas y subtramas en otros géneros.",setup;first_plot_point;midpoint;climax,Intimate_dialogue;comic_relief;confrontation,ROMANCE;DRAMA,DRAMEDY,3,2,naturalistic,light,"love;longing","self_vs_community",major,personal,relational,2,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"","PG-13",false,"Secundario central, a veces coprotagonista; su arco debe tener coherencia propia.","","Evitar convertirlo en mero premio; darle decisiones relevantes que afecten la trama.","Presupuesto bajo; centrado en química y escenas íntimas.",script_theory_extended,validated,"romantic_partner;love_story;subplot",0.9,1
MENTOR,Mentor,Mentor,SUPPORTING_CHARACTER,guide;sage,supporting,"Una figura experimentada guía al protagonista con consejos, entrenamiento o advertencias.","Funcionar como soporte del arco del protagonista y como portador de sabiduría o experiencia.",setup;first_plot_point;midpoint,Intimate_dialogue;training_sequence,DRAMA;FANTASY;ADVENTURE,COMING_OF_AGE,3,2,naturalistic;heightened_stylized,light,"hope;regret","self_vs_community",major,personal;community,relational,3,ancient;middle_ages;20th_century;contemporary,ANCIENT_GREECE;MIDDLE_AGES;MODERN_EUROPEAN_CITY,high,medium,"","PG-13",false,"Elemento estructural en relatos de aprendizaje; su posible muerte puede catalizar cambio en el protagonista.","","Definir su propia historia y por qué decide implicarse; evitar que sea solo 'dispensador de consejos'.","Presupuesto variable; se apoya en interpretación y escenas de diálogo clave.",script_theory_extended,validated,"mentor;guide;teacher",0.9,1
MYSTERIOUS_GUIDE,Mysterious Guide,Guía misterioso,SUPPORTING_CHARACTER,guide;trickster,supporting,"Un guía de motivaciones y naturaleza ambiguas orienta al protagonista.","Aportar misterio y ambigüedad; puede descubrirse aliado o traidor.",first_plot_point;midpoint;second_plot_point,Intimate_dialogue;revelation,FANTASY;THRILLER,ADVENTURE,3,3,heightened_stylized,none,"curiosity;fear","self_vs_community",major,personal;community,relational;supernatural,3,ancient;fantasy;near_future,FANTASY_KINGDOM;SPACE,medium,medium,"","PG-13",false,"Buen recurso para mantener tensión sobre quién está realmente del lado del protagonista.","","Planear con antelación si su arco termina en sacrificio, traición o revelación de identidad.",Presupuesto bajo-medio; puesta en escena y actuación intensas.",script_theory_extended,validated,"guide;mysterious;potential_traitor",0.8,1
PARENT_FIGURE,Parent Figure,Figura parental,SUPPORTING_CHARACTER,family_ally;sage,supporting,"Una figura parental sostiene, limita o impulsa al protagonista.","Encarnar raíces, expectativas y conflictos generacionales.",setup;midpoint;climax,Intimate_dialogue;family_scene,DRAMA,DRAMEDY,4,3,naturalistic,none,"love;frustration","self_vs_community",major,personal;family,relational,3,20th_century;contemporary,MODERN_EUROPEAN_TOWN;MODERN_AMERICAN_TOWN,high,low,"","PG-13",false,"Secundario clave en coming of age y dramas familiares; puede evolucionar con el protagonista.","","Mostrar tanto sus miedos como sus esperanzas para evitar que sea solo figura de oposición.",Presupuesto bajo; localizaciones domésticas.",script_theory_extended,validated,"parent;family;support",0.8,1
PATRIARCH,Patriarch,Patriarca familiar,SUPPORTING_CHARACTER,family_antagonist;sage,supporting;"antagonist","Un patriarca gobierna la dinámica familiar desde una posición de autoridad rígida.","Introducir conflictos de rol, género y poder dentro de la familia.",setup;midpoint;climax,Intimate_dialogue;family_scene;confrontation,DRAMA,HISTORICAL,4,3,naturalistic,none,"pride;fear","freedom_vs_oppression;self_vs_community",major,personal;family,relational;social,3,19th_century;20th_century;contemporary,VICTORIAN_ENGLAND;MODERN_EUROPEAN_TOWN,high,medium,"","PG-13",false,"Puede servir como antagonista íntimo o figura que finalmente cede y evoluciona.","","Evitar caricatura; darle lógica interna (protección, tradición, miedo al cambio).","Presupuesto bajo; rodajes en interiores familiares.",script_theory_extended,validated,"patriarch;family;conflict",0.75,1
RIVAL,Rival,Rival,SUPPORTING_CHARACTER,competitor,supporting;"antagonist","Un competidor se enfrenta al protagonista en objetivos similares.","Generar tensión competitiva y dar contraste de carácter.",first_plot_point;midpoint;climax,confrontation;comic_relief;Intimate_dialogue,DRAMA;COMEDY;SPORTS,DRAMEDY,3,2,naturalistic,light,"jealousy;pride","self_vs_community",major,personal;community,relational;social,3,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"","PG-13",false,"Muy útil en historias deportivas, profesionales o académicas.","","Mostrar similitudes entre protagonista y rival para reforzar espejo dramático.",Presupuesto bajo-medio según entorno competitivo.",script_theory_extended,validated,"rivalry;competition;mirror",0.8,1
SHERIFF,Sheriff (Supporting),Alguacil,SUPPORTING_CHARACTER,authority_figure,supporting;"antagonist","Un alguacil actúa como autoridad local respecto al protagonista.","Introduce dimensión legal y de orden en conflictos de pueblo o comunidad.",first_plot_point;midpoint,confrontation;Intimate_dialogue,WESTERN;DRAMA,THRILLER,4,3,naturalistic;heightened_stylized,light,"fear;responsibility","justice_vs_injustice",minor;major,community,relational;institutional,3,19th_century;20th_century;contemporary,WILD_WEST;MODERN_AMERICAN_TOWN,medium,medium,"","PG-13",true,"Figura que puede ser aliada o adversaria según la moral de la historia.","","Clarificar su alineamiento con ley vs justicia; puede cambiar de bando.",Presupuesto medio; localizaciones de pueblo.",script_theory_extended,validated,"lawman;small_town;authority",0.7,1
SIDEKICK,Sidekick,Compañero leal,SUPPORTING_CHARACTER,ally;swing_character,supporting,"Un compañero cercano al protagonista le aporta apoyo práctico y emocional.","Ofrecer contrapunto cómico, técnico o emocional; reforzar arco del protagonista.",setup;midpoint;climax,comic_relief;confrontation,ADVENTURE;COMEDY;SUPERHERO,DRAMEDY,3,2,naturalistic;heightened_stylized,light,"loyalty;joy","self_vs_community",minor;major,personal;community,relational,3,20th_century;contemporary;fantasy,MODERN_AMERICAN_CITY;FANTASY_KINGDOM,high,low,"","PG-13",false,"Elemento de diseño clásico; su destino puede servir de catalizador para el protagonista.","","Darle habilidades o rasgos propios para que no sea solo 'eco' del protagonista.",Presupuesto variable; se apoya en química y presencia en escenas clave.",script_theory_extended,validated,"sidekick;ally;comic_relief",0.9,1
